tweet_id,tweet_text,organization
724644592448983041,Kindly take care of genuine problem we expect.,RailMinIndia
724652188471939072,We need to upgrade your online system to screw fraud companies like mts and few others because people are being exploited alooot.,DelhiPolice
724652979094171648,Dear shldnt this guy be booked 4malaigng image? Wake up.,DelhiPolice
724653601239396352,Massive traffic jam on NH24 at this time?,dtptraffic
724653815052570624,Hi sir need help its suffocating passengers are drenched in Sweats Coach B3's AC is not working complaint's been raised by no action.,RailMinIndia
724658638854455297,Daily my 30mins are wasted on GURGAONTOLL after 10. 30PM. Can you please do something over it otherwise who will? Its frustrating.,dtptraffic
724659223796285441,"Please be on alert might be possible that all d criminals have move ""to ur"" city.",DelhiPolice
724661947837353988,"""pnr 8402544634"" platform pune. Rail Neer is again being sold for â¹20. Vendor: FoodTrack Monginis Foods Pervert Ltd.",RailMinIndia
724661954716033028,Odd Even Odd Even Dobara is a total fail. Picture taken at nehru place flyover at 7. 49 pm.,dtptraffic
724667697410281472,Please to all delhi people's join us fight against cancer.,DelhiPolice
724669223293710336,Sir power socket of A2 coach seat number 35 of train number 16508 is not working. Could you please check.,RailMinIndia
724673975352201218,Open prostitution on Hauz Khas Village road happens daily. Kindly have it stopped. Thanks in advance.,DelhiPolice
724678509101096960,Message being given nothing can stop Delhi BJP's and perpetrated gundagardi encourage lucca lafangas to torture anyone criticizing BJP.,DelhiPolice
724679819485679616,This is What a drunkard driver did to an On Duty CD Volunteer at Dwarka. Please note the genture.,dtptraffic
724681582892568576,Smyrna staff construction traffic on NH8. Can't stop them - can Delhi govt control it?,dtptraffic
724689386793754624,Parent looking examine this suggestion.,RailMinIndia
724695004191420416,Idea-provide a platform so that Anyone can upload photo or voice message anonymously about (1/2).,DelhiPolice
724736716473532416,Bxr stand still using 4 digits train no. For announcement. Trains given 5 digits number long back. Reluctance to change.,RailMinIndia
724758586874691587,Boarded lko shatabdi after 5yrs totally deteriorated escalators not functioning at NDLS worst experience.,RailMinIndia
724760233688616960,Coach indicator on BXR plfm 1 working but not ben used. ON plfm 2 still not working.,RailMinIndia
724760610055933953,Show this picture to your parents. They will be happy.,DelhiPolice
724760910389092352,16th Jaldoot of 25 lac later water just arrived to latur has taken efforts to drought hit.,RailMinIndia
724763633712930816,Shouldn't sent to jail for posting fake image about Ji. Disgust. Shame.,DelhiPolice
724766077457031168,Traveling by train NDLS to LKO after 5yrs still both side tracks very dirty lot of garbage India can't change.,RailMinIndia
724771649866858496,Toilets of B2 coach in 13025 Bpl express. Is horrible. Please do rectify sir.,RailMinIndia
724779062766391296,Trn14659pnr 2317511480 Grandmas oprtn was on yesterday at aiims. Stop chat mwt les than 2 months and platform is on depth please help.,RailMinIndia
724789982653599744,Now Mumbai Central-Lukhnow Suvidha Spl to run on 28/4 and 05/5 ex mum central. Booking opens on 27/4/16.,RailMinIndia
724790437790142465,To get running status if WR locals in Mumbai on sms please give a miss call.,RailMinIndia
724792671353589760,Novelty worn off Odd Even Dobara Odd Even only tedium/anger remains. No more popular eh?,dtptraffic
724796957806354432,Two factor auth by SMS / login alerts would have been easier to implement IMO This is good too.,IncomeTaxIndia
724798843393572864,RT brought water relief to drought-hit Latur via 3. 5 kiss me pipeline.,RailMinIndia
724804746347827201,12419 takes more than 2 hours from LKO to CNB daily. Further detention after CNB also.,RailMinIndia
724805948582297601,This ad presents its cars as night speedsters. Kindly take note.,dtptraffic
724806619578679297,Traffic delay / disruption on Tansen road Delhi due to. Fire. Accident;.,dtptraffic
724808125069545472,Kindly book this for abusing woman.,DelhiPolice
724808932733014016,E-rickshaw charges 15 -20 rs per kiss me in dwarka delhi. Can smbdy regulate this.,dtptraffic
724811158847369220,DL 1CQ 9159 police vehicle (innova) with police officers not wearing seat belt. Am not that wrong?,dtptraffic
724813726831001604,Under 18 driving 4 wheeler riding scooty and motorcycle shed be curbed at malls market schools area and also after 8 pm.,dtptraffic
724817850746212352,U are planning bullet train where trains are running late more than 3 hours. What about punctuality?,RailMinIndia
724818012776353792,Please check the stoppage of train 12541/42 at phn railway stn bcz no. Of person boarding this train is very small.,RailMinIndia
724821300406030337,Hi I saw this van full of school kids driving on the wrong side in Alaknanda at 7. 20 am today. Please act.,dtptraffic
724821810550853633,Journey to happiness The Indian Railways is upping their game. Success. Indian Railways.,RailMinIndia
724826402843975680,There. Should be penalty to rail which reaches its destination later than max 2 hours,RailMinIndia
724827779817193472,Train no 22356 Ac coaches are very congested as if its jail. And fair is like airplane. By its so difficult,RailMinIndia
724828244034375680,Shameless Jija ji of Damad ji insults Please note.,DelhiPolice
724830109585268738,Restroom break NTPC cancelled. It's a hoax or reality? Culprits should be given max to Max punishment. Please update us via mail/msg.,RailMinIndia
724830272957587457,Beacon light and siren skipping all traffic lights.,dtptraffic
724832818271010817,Does auto lpg cars are exempted from odd even rule.,DelhiPolice
724834371186860033,Wow hats off to your calculation. U know how to make fool of public.,RailMinIndia
724835327228170240,Trying to report a security flaw to the from ages. Mailed everyone from computerization division. No response.,RailMinIndia
724835431959900160,"[IRCTC 3284149] ""[IRCTC 3234271]"" I am not received any refund of my cancelled tickets.",RailMinIndia
724836540376055812,Double Decker Express over the South Vaitarna Bridge. Rail Drishti.,RailMinIndia
724836979930718208,: Your officials posted at Gyarah Murti are very helpful in helping elderly in road rage case happened at 6. 40 AM.,dtptraffic
724837190224715781,Another cruelty well done a puppy in South Delhi. Ears and tail hacked off. Refused to register FIR yesterday.,DelhiPolice
724840059288064002,Congratulation. Thank you. You,DelhiPolice
724841048258785280,It's the history that burnt in angry comments fire at Natural History Museum. Huge loss.,DelhiPolice
724841988529467392,Booked ticket from bct to bitch in vad express on 24-04-16 Transaction failed. Amount deducted. Transaction ID: 100000491722416.,RailMinIndia
724842140187152385,Effort to expedite the identification of unidentified deadbodies by better coordination through an application.,DelhiPolice
724849403886997505,Hackers Target GHMC Website Post Sunny Leoneâs Pictures. Have You Seen It.,DelhiPolice
724851594685218816,In such hot weather 75106 DMU halts for more don't know 30 minute at every stan people are suffering.,RailMinIndia
724862667551326208,MPs continue to violate Odd Even rule. Must take serious.,dtptraffic
724867123122737152,Odd Even violations with impunity.,dtptraffic
724870431270907905,My PNR 2417568218 likely to not confirm. But we are urgent to go. If possible please adjust another confirm berth. Thanks: MK.,RailMinIndia
724874265137414144,Sir I am sanjib rai travelin 22487 b3-34. I was charged more than mrp on cold drink at allahabad railway stn platform 3.,RailMinIndia
724880551543463937,Take a look at Tweet:.,dtptraffic
724880774919499776,My application for PAN is pending for more than 3 months. Help please.,IncomeTaxIndia
724888361509474304,That's the entrance to metro station at karkardooma. Will you help clear the mess or busy with challans?,dtptraffic
724890995897294849,An over bridge require at Jagannath nagar level crossing at BARPALI (BRPL) soon.,RailMinIndia
724892330017349632,Please help she has been kidnapped.,DelhiPolice
724894798809804800,Where to cross road in RK puram. No zebra crossing left for pedestrians.,DelhiPolice
724895764611223552,At motibag red light circulation time is not uniform. Traffic from shanti path required to wait about 6-7 minutes.,dtptraffic
724895978042568704,Before they get green light for about 30 seconds. Better to install timer for this lights.,dtptraffic
724897843857756160,Dear delhi police were facing so many problems dealing with anand vihar police. My mother's phone snatched and now recovered.,DelhiPolice
724899178648883200,Wastage of water on platform no. 9 at patna junction. Please stop it.,RailMinIndia
724900257948155904,My PNR no. 4218505005 RAC seat in 3rd AC. Bed roll pillow and blanket is not provided to me. Please help.,RailMinIndia
724900835491241984,Sir can I kindly know why none of my complaints regarding 12553 is addressed.,RailMinIndia
724903516406472704,Pnr 2858329449 attendant is not giving railbandhu. There is not even a single copy distributed in the boogie.,RailMinIndia
724906321179475971,Do something like this in Delhi.,dtptraffic
724914955804368897,5000277859 dated 31/10/15 I never received my due 49198 amount till now could you please provide an update when it will be?,IncomeTaxIndia
724915889359966209,Can you Please take action against him or should I file a case in Pune Police station?,DelhiPolice
724916827046944770,Trying to get my wrongly deactivated irctc account active since couple of months without any success. User:smit2001.,RailMinIndia
724916839357231105,Train delayed. Coaches are not clean mosquitoes in ac coaches.,RailMinIndia
724917113027219460,Please expedite return amount 49198 for me its huge money blocked for over an years.,IncomeTaxIndia
724919640925831168,NEW TINSUKIA on platform No 1 Near TC office Tea Sold at Rs 10. And local 1 later Drinking Water at Rs 20. 00.,RailMinIndia
724920464246738945,Indian railways to promote 'Anti-tobacco campaign' - our Support to and.,RailMinIndia
724923056683147264,Train-22308 bik-hwh 25-04-2016 water of local brands instead of rail neer is served.,RailMinIndia
724927768606179329,Restroom break ntpc exam is postponed? News is all over the internet but nothing on official website. Please help.,RailMinIndia
724934629594173440,Please help me how I get info regarding my old reservation that I travelled on that date. I have PNR and online ticket as well.,RailMinIndia
724938774900297728,Auto no DL 1R P6033 refused to go and misbehaved at Nehru place. Complaint registered at 100. Odd Even Dobara.,dtptraffic
724941745402744832,Train 64553 is running late by 8 hours and we are thinking about bullet trains.,RailMinIndia
724941980522917888,Traffic jam on Outer Ring Road from Munirka towards Rao Tula Ram Flyover.,dtptraffic
724947850128429056,Hats off to personnel who stand in hot sun to help us drivers. I wish they could solve the Rao Tula Ram Marg traffic problem.,dtptraffic
724948220850409472,2/n Much thanks to for taking prompt action; need to vigilant throughout the whole rainy season.,RailMinIndia
724948326924308481,Dtls of retiring room booking. (for).,RailMinIndia
724950253049417729,Justice THAKUR on Trial.,DelhiPolice
724951743822438400,Shri Ravindra Gupta GM SCR inspected Health Unit at Raichur on 26. 04. 2016.,RailMinIndia
724951960361787392,Delhi Police: âwith You For You Alwaysâ. Really?,DelhiPolice
724957588966756353,"RT "" ACP Surinderjeet Kaur urges all to report any crime against women.",DelhiPolice
724958362320928768,So Odd Even Dobara was aimed at decongestant and bringing pollution under control! Little respite. Odd Even Fail.,dtptraffic
724958977889583104,Ring rd from sarojini nagar f/over to Dhaula Kuan jammed. Terrible traffic Odd Even Dobara a failure. Not to forget d inconvenience.,dtptraffic
724962554787823616,Thank you sir please see this matter this problem is many train train no 12488/87 in this turn water and maintenance problems thanks.,RailMinIndia
724962840541421569,Transport mafia has captured more than 80% of the roads in Vishwas Nagar area this has been informed to local authorities many.,dtptraffic
724962986746515456,The red light at poorvi marg- under the flyover isn't working. Please fix it. Trafficpolice.,dtptraffic
724966478961885184,Nagpur's Effort to Beat the Heat at Traffic Signals is Pure Genius.,dtptraffic
724967136226107393,I have registered LR No: 394691/2016 for my mobile robbed at rani jhansi statue jhandewalan right infront of Cop.,dtptraffic
724968175301844992,My Mobile could have saved. Still no response to complaint no no no 430/2014 Delhi LR No: 394691/2016. Please See.,dtptraffic
724975488167370752,,DelhiPolice
724979299401355264,Teen Accused In Delhi's HitandRun Case Gets Bail For Exams. Juvenile. Justice. Law.,DelhiPolice
724985473492389889,24 apr'16 Station travelled from train no:- 12012 and need to use toilet but station staff is asking Rs. 5/- to use.,RailMinIndia
724988891657306112,There is a big gap bw demand and supply: MR on Demands for Grants16-17. Budget Session.,RailMinIndia
724991929805492224,Good coverage on nabalig driving. Its high time should act in streets and roads.,dtptraffic
724996507850539009,TRAIN:12694 DOJ:26-04-16 2A TN-MS GAINI AKSHAY A1 29 Fare:1840 am charged with fine 2660/- reason:- not carrying original id.,RailMinIndia
724997016649129984,Uttam Nagar jam control this.,DelhiPolice
724997250108166144,Sir CNG three tier auto passenger limit Please tell me as soon as possible.,dtptraffic
724997332190810113,PNR 4218275734 Too much work SC to CD SC-DNR Express. It'd be a great help If for our guests as they are v keen to see.,RailMinIndia
724997642208448515,Please inform is it right?,RailMinIndia
724999707945132034,Please It now clear whether Exam of restroom break schedule on date will be conducted as it is given in newspaper that question papers le.,RailMinIndia
725003135370977280,Can you please help me get in touch with any officer in southwest Delhi. Have some proofs against few stealing cars of income tax. Please.,IncomeTaxIndia
725003979361406976,Can you please help me get in touch with any officer in southwest Delhi. Have some proofs against few stealing cars of income tax. Parent looking.,IncomeTaxIndia
725004027751071745,At ankleshwar railway station.,RailMinIndia
725004047107805184,Can you please help me get in touch with any officer in southwest Delhi. Have some proof against few stealing cars of income tax. Please.,IncomeTaxIndia
725005598920577025,Duty office depot is very dedicated Always. Alert; when everyone enjoy de do duties facilities. Must be Increased,DelhiPolice
725006771186622464,Had 2 file a tdr as chart already prepared 4a train whose departure is 6:20am tommorow. Willis get refund,RailMinIndia
725007383584346112,Sir my father who is 73 years old is travelling in saraighat express train no 12346. PNR NO - 6351555453 1/2.,RailMinIndia
725009064837713920,See Punjabi Bagh esi hospital stretch is jammed even in odd even days. Why no action taken?,dtptraffic
725010379747807233,Send bike from Ndls on 24April to Bhopal but now it's untraceable as it failed to get down at Bhopal. PRR No. 4000-351258.,RailMinIndia
725014420208902144,PNR:6754384750 AC not running. Feeling like dead. Old people and children are suffering a lot.,RailMinIndia
725016523643977728,Sir Why is Suvidha 02793 on 29apr with dynamic pricing. Too high. 550 tickets available. Parent looking change to normal rates.,RailMinIndia
725018710650531840,Our staff was not seen at BIJWASAN CISF CAMP junction despite orders which again led to massive traffic jam. Yesterday they were seen.,dtptraffic
725018906352439296,Black film car. ----plz c------thnxs.,dtptraffic
725024637617360896,Please resolve ticket booked for sr. Citizen should get lower berth. As your system auto allot upper berth to sr. Citizen.,RailMinIndia
725026094332567552,Request to please look after sr. Citizen traveling in 12566 S4 seat/birth 25 facing difficulty. Unruly crowd!,RailMinIndia
725026290206564352,Thank you ji and for this green and noble initiative. Scam Queen Sonia.,RailMinIndia
725032563119529984,Staff Seats are being sold by the train staff for â¹1k to poor passengers. PNR#6151678369 Train#13019. Bagh Express.,RailMinIndia
725037115604647936,Now what should I do? Please ask my college bharatiya vidya bhavan new Delhi. To take my exam so that I haven't to wait for a year.,RailMinIndia
725041958549336067,Brilliant. Another good step by govt. Panama papers.,IncomeTaxIndia
725052895280947202,Help us to make this wheelchair available for betterment of DIVYANG and aged. Make In India.,RailMinIndia
725061206348840960,I have always seen d numbers written on seats 1 2 3 4 but never seen 4 passengers seated on one seat. It's always much more th.,RailMinIndia
725063867408113664,11 mentions to brands in the last hour most to.,RailMinIndia
725073681982971904,Complained about a DJ at too:32 am. No action till time. Please stop it.,DelhiPolice
725081519535079424,12489 pnr number 2858284237 travelling 150 passengers running 3hrs late connected train 12655.,RailMinIndia
725120451664437248,Display on Platform-4 to show coach numbers is not working since ages. Please act ASAP. PNR:2859600512 TRAIN:12056.,RailMinIndia
725124299468603393,4 mentions to brands in the last hour most to.,RailMinIndia
725136223002595329,Do you have authority to check cars and challan them? Is taking this under cognizance? Odd Even.,DelhiPolice
725137569990737921,Please stop long journey express railways at Kudal only and not to other stn after 11pm night as only vehicle able.,RailMinIndia
725137652387856384,Neelachal express. 12876. Almost late by 7 hours. Pure injustice to passengers travelling.,RailMinIndia
725140081825091584,A car is in middle of road opp delhi haat janakpuri. Kindly check.,dtptraffic
725140533576749056,Menu card of meals not provided in Rajdhani 22692 A4. As per circular pt 6. 10 it should be provided. Also no welcome drink. Act please.,RailMinIndia
725141419611021313,Most common violations in early morning hours- red light jumping without helmet no seatbelt over speeding. What's d solution?,dtptraffic
725146606912212992,Kudos for warning Pune stn parking contractor. They overcharge and abuse people who question them. Dismiss them.,RailMinIndia
725148453760847873,On road next to tihar jail leading to hari nagar red light fuck me janakpuri a car is standing horizontally.,dtptraffic
725149461471715330,TTE gets me off at TATA from 12262 duronto but i'd right ticket. Kindly return my money or contact 8130745727.,RailMinIndia
725150031842566144,I request to arrest him immediately. Please take action.,DelhiPolice
725150291193151488,Sir 12225 started at 16. 20hrs but still there is no water supply I am reminding but no action taken yet?,RailMinIndia
725152037671976961,Train no. 18102 not come on time at ramgarh cantt.,RailMinIndia
725152130630356996,Summer was not a summer when we were walk through Tambaram station back entrance. Thanks to the trees! RIP Trees.,RailMinIndia
725152203854516225,Train no. 18102 not come on time at ramgarh cantt. Please. Solve this problem.,RailMinIndia
725154456006844417,11 mentions to brands in the last hour most to.,RailMinIndia
725158194696343552,Traffic Signal plays lukka-chuppi with us at Dwarka.,dtptraffic
725160247267065857,Sir train no 22645 A1 is very dirty no one how to clean. My pnr no. 8644241207.,RailMinIndia
725161697002942464,Smooth flowing traffic from Chattarpur Red Light towards Sultanpur.,dtptraffic
725163760034439168,Dausa Railway station security reduce.,RailMinIndia
725164842965958657,Traveling in 11078. Unreserved passengers in coach S10. Really uncomfortable. Help.,RailMinIndia
725165589447106560,My PNR no 8246785336- train no-12192--A-1- seat -7-9- Maulesh-9978910935.,RailMinIndia
725169606634123264,AC not working. Complained several times noone listening. Suffocating in here. HELP PNR:2545543259 12040 NDLS-KGM C9 29.,RailMinIndia
725177108738232320,Need your assistance in getting my stolen mobile back as negligible and disappointing response from our team.,DelhiPolice
725177855420698625,Due to an accident at fly over towards jagatpuri shahdara huge mass has been gathered there causing obstruction in traffic flow.,dtptraffic
725179743784546304,Never seen such a list of planning and activities in. Sir is the Man with a mission. Keep up the good work,RailMinIndia
725186808045129728,My brothers lost origin ticket and were told at enquiry SBC that 1/3.,RailMinIndia
725186839858962432,Gear up Delhi police.,DelhiPolice
725187225462407168,Appeal 2 Citizens. Carry bottle of cold water and give it 2 Traffic police at juncos all over country.,dtptraffic
725195645078802436,This bjp It cell terrorist openly owning up his love for terror org. Time for to nothing in particular this thing in d bud.,DelhiPolice
725197943859367936,Heads Off to you People. Working so hard in all the weather Just for Our Safety. à¤à¤ªà¤à¥ à¤¸à¤²à¤¾à¤®.,dtptraffic
725198281354047488,By the way 1000-1020 today. Today,dtptraffic
725201501539434496,Pan Applied 07809700116521 double team 26 march 2016 still in processing TAKES 20-30 DAYS TO ISSUE PAN.,IncomeTaxIndia
725202073852084225,I got a call from +91 96-70-190812 India claiming to be from ICICI asking for my credit card number and expiry!,DelhiPolice
725202542381174784,PNR-6551630490 my family is travelling to NDLS and they have their flight on 01:10am. Train is running very late.,RailMinIndia
725203294310785024,Dear my phone was lost 1. 5 years back but I didn't get any information on that? Can you please trace the same?,DelhiPolice
725208143693631488,What is the most reliable way to know the status of running train? Called 139 and it was telling wrong status of train 22132.,RailMinIndia
725208489534988288,All IRCTC help line nos. Always busy why provide such useless nos. To harass the passengers.,RailMinIndia
725208610318348288,Respected sir please run atleast one train between lucknow junction to sai nagar shirdi.,RailMinIndia
725209186871721985,Is this correct? Do parties such like these have exemptions.,DelhiPolice
725209196099072000,Major black bean saphale-vaitarna fr launch of main girder on 1/5/16- Jagruk Times-Mumbai.,RailMinIndia
725211288389869569,Attention is invited for speedy track doubling and electrification of singrauli section I. E from chopin to Katni via SGRL.,RailMinIndia
725217316695236609,Odd Even Dobara Odd Even Was more of a knee jerk reaction to manage traffic snarls under pollution garb. RT.,dtptraffic
725218204717436928,I am indian railways DR p a steven raj sr. COMI/MDU I AM PROUD TO WORK indian railways because.,RailMinIndia
725225489749647360,Still no action on road shakurbasti Railway clay connecting underpass people living terribly.,RailMinIndia
725226678411210752,Received this message from Delhi no addressed on behalf of and Parent looking do needful.,DelhiPolice
725229961255092224,22 mentions to brands in the last hour most to.,RailMinIndia
725236205667778561,"CAR- DL4CAB6334 Model-Honda city ""LOST"" please contact 9717378123. Odd Even Dobara.",DelhiPolice
725237327174332417,What happened to station code CHTS. Not working. No stn code for COCHIN?,RailMinIndia
725238155901693952,Sir you are doing good job on financing front. There are some structural issues with current IR as well.,RailMinIndia
725239227118538756,Why so much payment failure on IRCTC web site,RailMinIndia
725260423361105920,Traffic road blocked in Vasant Kunj Vasant Valley school.,dtptraffic
725261249102118912,Sir please see the link. 2 cops did a wonderful job!,DelhiPolice
725261338918944768,Right now. On Ashoka road if you are wondering what is violation. The car is parked on the pavement.,dtptraffic
725262559821983744,Sir we are tired from having unnecessary temporary halts of premier trains like shatabdis. We pay more for facilities.,RailMinIndia
725263612554571776,Sir still deploying old coaches in Shaktipunj Express HWH-JBP? No charging facilities in S4 compartments.,RailMinIndia
725263826002669568,How many times do we celebrate real heroism? This time Heroism was found in two cops! Let's celebrate.,DelhiPolice
725266003781914624,Motivational awards should be announced daily for people doing outstanding efforts in the force. Can suggest many options.,DelhiPolice
725267397205102592,ASH-STP section of will be closed form 15/5/2015 For GC till next Notification.,RailMinIndia
725267901024972800,We have received more than 6 pan cards on same add. No body named reside at given add. May forge pan card. Why to do,IncomeTaxIndia
725268506434920448,Specially fast locals so will you please take action against them to travel safe disabled person. Its humble request to you sir.,RailMinIndia
725269295060684801,Our RWA found 6 PAN cards with same add No one resides at add what to do. May forge PAN cards,IncomeTaxIndia
725270345293422593,Proud of you Bhai for doing the duty to humanity forgotten by most of us.,DelhiPolice
725272732984836097,Please do help. Help,RailMinIndia
725276672661032960,And BSYediyurappa Sir Please send Rail water to North Karnataka and save lives.,RailMinIndia
725280578459697152,Application for new Pan Card failed after payment got deducted. Transaction reference numbers 400002967192 and 400003314611.,IncomeTaxIndia
725286239738318849,Getting creative. Kaha hold on.,DelhiPolice
725293975473651712,Arjuni station on a rainy day! Rail Drishti.,RailMinIndia
725294604887552006,Went to debt today for o/s spoke to assessing officer felt good.,IncomeTaxIndia
725294717873885184,150 People detained for roof top travel-Afternoon 27/4.,RailMinIndia
725295578649751553,- May look into it. - I wish you had HIMMAT application. Response would have been better.,DelhiPolice
725297748765888512,Drive should be started people using pressure and blow horns in cars and 2 wheelers which is creating lot of noise pollution in city.,dtptraffic
725299294069215232,Via New Canine Squad ode to canine world,DelhiPolice
725302051836551168,Sir great vision for railways hopefully plans executed under your guidance great speech.,RailMinIndia
725303300833189892,Sir is this allowed? Parent looking take action against the staff and group who allowed this.,RailMinIndia
725307045071753216,Even cars running fearlessly on odd day how can v expect Odd Even Dobara 2 be a success!,dtptraffic
725308382609993728,,DelhiPolice
725308833124503552,Does anyone know why the left into pragati maidan from sarai kale khan gets shut during traffic hours?,dtptraffic
725309407702044672,I received a fraud call from this number 7463046463. He said that he was from rbi and wanted my at the moment details for at the moment verification.,DelhiPolice
725310141726334976,Ji Toilets of old railway station delhi is too bad their condition is not good they are not properly Cleaned.,RailMinIndia
725310154502086657,New Stoppage to Train No. 01707/08 Jabalpur-Atari-Jabalpur Special at Jalandhar City station w. E. F. 30. 04. 16.,RailMinIndia
725313894277894144,Pollution under control? Oddeven? What about this?,dtptraffic
725316616494419968,Sir MOST URGENT-REQUEST FOR IMMEDIATE HELP NIRAJ WARKE Mobile 09347080115.,RailMinIndia
725317323268083713,We are traveling in train no. 15098 in coach no. S1 but fan is not working in whole coach kindly resolve please.,RailMinIndia
725321417525334016,Please help us. Us,RailMinIndia
725322539975593984,- for the sake of City sort out jwala heri Traffic problems by making parking in single lane-.,dtptraffic
725327880830341121,Autos refusing to come but believes that it's only and are evil.,dtptraffic
725331623386947585,Very pertinent question should answer who shouted 'Bharat ki barbaadi' arrest.,DelhiPolice
725337124954845184,No result for this TDR already 6 month completed.,RailMinIndia
725337219200868352,Spl train between Silchar - New Haflong on 28 and 29 April; will leave from Silchar at 7 am and from New Haflong at 12. 20 pm.,RailMinIndia
725341204745846784,Which is already being given as 244A interest at 0. 5%p. M.,IncomeTaxIndia
725342664955027456,Sir the local train stations in Chennai are pretty clean but there are not enough dust bins. Many stations have none.,RailMinIndia
725343719302508544,Jam packed Go To Bed Nagar rehriwala captured road both side Action why not taken yet. Single const. Avl,dtptraffic
725345977570217984,Travelling to sampoorn kranti train no 12393. S-4 seat no 35. Waiting for drinking water since 3hrs. No reply from vendor.,RailMinIndia
725346777268932608,How to know Trains Current Status,RailMinIndia
725349504535396354,Senior Citizen is helpless. FIR-CD-PG-000054. 2 weeks since theft. No action from PaharGanj Station. Losing hope in DP.,DelhiPolice
725350991659413504,Multiple Raids in Tamilnadu in secret. It is open truth that money in all constituency. No cases reg.,IncomeTaxIndia
725356314629545984,Must be done immediately especially at important points in Delhi.,dtptraffic
725357229163970560,RESPECTED sir please arrange the water SUPPLY IN BATHROOMS AND OBHS TRAIN NO. -12469 COACH NO. -S3 SEAT NO. -25 26 27.,RailMinIndia
725361438190096384,SHO Mukesh Kumar denying filing a FIR for suspected Murder. Is this correct way to treat people ps maurya enclave delhi.,DelhiPolice
725362550838161408,Train 12995 3rd AC b1sn 58 blanket and pillow are dirty andsmelling passenger near to my seat also complaining. Please look into this.,RailMinIndia
725363743153111040,Good. Work NFR Office and Employees,RailMinIndia
725363764128784384,Waiting for 5 hours for filing a FIR and your shoes denying the same don't understand the procedure,DelhiPolice
725375482787581952,DTC bus wrongfully parked in free left turn lane on red light aurobindo tow Lodhi Garden at 8 15 AM,dtptraffic
725377527896784897,Dakshin express coach S9 and S10 full of mosquito's. Please do the needful.,RailMinIndia
725377628543193088,New equipment helps to lay 1. 5km rail line daily against 150 matter per day previously. DFC using it to boost timeline. Ached in.,RailMinIndia
725382141677195264,Its become a common fashion of black shield on the car mirror. N incomplete or without a number plate.,DelhiPolice
725383893520637953,Via New Canine Squad ode to canine world,DelhiPolice
725385720211341313,Sir please run train 15045 and 19054 from cnb to jhs via orai stn route bcz it will save much time of pass.,RailMinIndia
725387642943070208,My Bro's seat was occupied by other people who don't have reservation train12510 with PNR 6350289751 S1Coach Seat 49 please help.,RailMinIndia
725394853018873856,Instead of starting a bullet train it will be better add general quota coaches in every train.,RailMinIndia
725401987634855936,Civil defense volunteers should have ID cards tucked in their dress.,dtptraffic
725413556057989120,Please reply sir. Sir,RailMinIndia
725488239868411904,Sir thanks for calling us.,RailMinIndia
725488859685916672,Please clarify reports about a 21km long underwater tunnel planned between thane and Virar for bullet train.,RailMinIndia
725501062258401280,Sir train attended delhi lady pass. Not available in said coach. Parent looking convey her to lodge FIR for legal action.,RailMinIndia
725501781908705281,7 mentions to brands in the last hour most to.,RailMinIndia
725502605292634112,Have seen live why bridges fall : a few thousands forcing themselves on to a bridge that can handle only few hundred.,RailMinIndia
725505335469969409,Traffic signal at Vayusenabad on MB road is not working. May lead to traffic jam on MB road if not taken care of.,dtptraffic
725510263961579521,Please conduct Surprise Ticket checking by the way re-bnw-hsr Stretch. My people travel without tickets. Suggestion.,RailMinIndia
725516132602499072,Sagayam IAS has done a detail investigation of Granite/Mineral scam to the tune of 50k Crores. No action why?,IncomeTaxIndia
725516134473158656,Rail Drishti Train Over The Nature's Green Carpet.,RailMinIndia
725517144524365824,Two employees of Nehru Memorial Museum and Library arrested for allegedly stealing a dagger.,DelhiPolice
725522145967636481,Delhi police recovered dagger from the slum area of Ferozshah Kotla.,DelhiPolice
725522703013187584,Happy that someone has done a small beginning on the plight of Traffic policemen. Hard job and insults cc.,DelhiPolice
725523153859043328,Sir Waiting list ticket PNR 8145337716 didn't get confirmed and cancelled on 18/04. Refund Not Credited. Ticket 3268477.,RailMinIndia
725523590272155651,Sir there is no any water in train 18609 in S-12 11 Please do something Pnr- 6250269763.,RailMinIndia
725526653586292737,After joining PUHT-MTD will reduce the time taken for defence materials to move from major army depot.,RailMinIndia
725528119965274112,Promotion and ease of use of atv shed be a top priority lot of ATVMs are out of order in suburbs.,RailMinIndia
725528888621682689,This is 13134 Express's coach where GRP SI at Buxar ECR Yogendra (1).,RailMinIndia
725529696843251712,Kindly. Let me know whom to contact in cases such as men entering ladies compartments in short journey trains,RailMinIndia
725531979618213888,10 mentions to brands in the last hour most to.,RailMinIndia
725534653340209152,Forget. About the wifi and high speed train they. Didn't even provide cleaners on entire Ap express DOJ. 27/4/16,RailMinIndia
725537875098480640,Truck has broken down at the start of Nehru Place flyover towards Nehru Place. Requires urgent attention.,dtptraffic
725537922670186497,Rake 1161B 9:18 CST from KYN. People traveling in motor coach. Plus check.,RailMinIndia
725539614669287424,Action Minister Of Railway? Ji is working silently. Feeling Proud. Make In India.,RailMinIndia
725541053634338816,I got this conversation forwarded by a friend. His id He mgt be having social media terror link.,DelhiPolice
725542123517280256,We are sorry for train late. Even sorry has lost his value in railway.,RailMinIndia
