id,urgency,grievance,department
720667915175993345,URGENT,what can be done if neighbours have erected structure that throws dirty water of their house straight into our house.,Security & Law Enforcement
720668239408295936,URGENT,we have been requesting them to stop this for so many years now?,Security & Law Enforcement
720672424820346884,URGENT,request to arrest ukgov agents kamal nath muttemwar n jindal bakthavatsalam ganesh menon rajat khare gm pillay.,Security & Law Enforcement
720685618255294465,URGENT,wrote. to regarding. abusive handles no. action against them as they are volunteers of aap,Security & Law Enforcement
720688416166273024,URGENT,my friend dipeshjain missing since 13/4. mobile 8009562332 and 9015981031 switchoff. missing.,Security & Law Enforcement
720689364586467328,URGENT,photo of deepesh jain missing since 13-4-16 please help missing.,Security & Law Enforcement
720696115830603776,URGENT,arrest mrs b khare wicked king of ritesh oswal savitri jindal muttemwar whose kins exploited by britgov to run 13 year mafia.,Security & Law Enforcement
720697982396588032,NORMAL,success comes only to those who believe in themselves good luck! odd even formula.,Security & Law Enforcement
720805367962148865,NORMAL,wish you meet the challenges of odd even smoothly jai hind.,Security & Law Enforcement
720813423580311553,URGENT,request you to look into odd even exemption for rajokri flyover uturn for gurgaon like last time.,Security & Law Enforcement
720817899217096704,NORMAL,and here is an answer to all those who were trolling about a theft near their hq. shanti sewa nyay.,Security & Law Enforcement
720827909364035584,URGENT,- my maid's father missing since 2 days was on way from del to uttarakhand by bus. please help sir.,Security & Law Enforcement
720828080978178048,URGENT,- my maid's father missing since 2 days was on way from del to uttarakhand by bus. please help sir.,Security & Law Enforcement
720831707461517312,NORMAL,increased security of after receiving inputs of threats. pity on those people who are giving him threats. idiots.,Security & Law Enforcement
720833266991767552,NORMAL,woebegone! security is responsibility of who gleefully watch patiala house court saga!,Security & Law Enforcement
720836321288130560,URGENT,police tighten security of kanhaiya kumar after receiving inputs of threats.,Security & Law Enforcement
720837597782614016,NORMAL,sir please tell if car coming from gurgaon taking you turn at rajokri flyover to go back to gurgaon is exempt from odd-even?,Security & Law Enforcement
720844090741379072,URGENT,there is a mess of traffic around uttam nagar terminal. called up helpline an hour ago but nothing done yet. please action,Security & Law Enforcement
720846898957975552,URGENT,big truck stranded on aiims round about towards south ex obstructing traffic. please clear it.,Security & Law Enforcement
720848846922784768,URGENT,first ever car i saw today - going from preet vihar towards lakshmi nagar. odd even dobara.,Security & Law Enforcement
720851174505615360,URGENT,water pipeline has again burst near i. p. state police station. please inform the concerned agency.,Security & Law Enforcement
720851251261386752,URGENT,can't use my car today and this auto not just refuse 2 go but also abused me back. action?,Security & Law Enforcement
720857911115718656,URGENT,please let me know procedure to challenge assessment order for penalty on delayed tds. have sent 5 miles till date.,Municipal Governance & Community Services
720861236808720384,NORMAL,are lady drivers exempt form the odd - even rule this time around too?,Security & Law Enforcement
720867107689213953,URGENT,also start road side paid parking like. dubai. odd even begins.,Security & Law Enforcement
720871571531771904,URGENT,i want to go to ambience mall from gurgaon will i be challan if i take you turn below the rajokri flyover. odd even.,Security & Law Enforcement
720873343411310594,URGENT,illegal parking by schools on roads and footpaths at sec-4 9 10 12 18 19 22 23.,Security & Law Enforcement
720887344383922176,URGENT,red colour skoda in derawal nagar model town number dl 5202 plying on odd day. odd even kindly take strict action.,Security & Law Enforcement
720887767345995776,URGENT,' kanhaiya kumar and kumar khalid will be beheaded' warns a letter along with pistol. enhanced security.,Security & Law Enforcement
720889269502418944,NORMAL,thank you without your help and support implementing this won't be possible. respect. odd even begins.,Security & Law Enforcement
720889489732673536,URGENT,long traffic jam at aiims flyover a loading truck has broken down causing lot of problem no cop seen.,Security & Law Enforcement
720889683190747136,URGENT,odd-even is useless. people taking cars out with even numbers. dl- 9c - af-5202 - red skoda car out on streets of derawal.,Security & Law Enforcement
720892362126442496,URGENT,v know that odd even is good 4 dilli. then why 2ask us. simply continue it! why 15day trial?,Security & Law Enforcement
720898591422869504,URGENT,cbdt staring at rs7l can't remember unpaid disputed taxes via.,Municipal Governance & Community Services
720899631589244929,URGENT,significant reform to cut audit delays: cbec relaxes taxregime.,Municipal Governance & Community Services
720899640145616896,NORMAL,sir thanks for releasing all income tax return forms and utilities in month of april as promised by you kudos to. good governance.,Municipal Governance & Community Services
720901139957309440,URGENT,all i get is a reply saying thanks nothing else vehicles parked along mohansingh market tamil sangam hampering traffic movement.,Security & Law Enforcement
720901417553166336,URGENT,no action initiated till date. the signal in front of mohansingh market hidden behind lamp post complained no action futile.,Security & Law Enforcement
720902382444347392,URGENT,sir please visit this? guy. he is abusing everyone by mentioning. please locate there internet protocol addres andtake action?,Security & Law Enforcement
720910279526129664,URGENT,please sir look at this sir handle he has created fake and vulgar account of.,Security & Law Enforcement
720914097966080000,URGENT,rohini to karol bagh in half an hour! woohoo smooth way ol over! odd even begins. odd even dobara.,Security & Law Enforcement
720920941685944320,URGENT,kindly take this matter of serious abusive threat of crime.,Security & Law Enforcement
720921706525646848,NORMAL,follow friday top influencers this week! have a great weekend :) (via.,Security & Law Enforcement
720921844002504704,URGENT,so much for odd even all hype no effect stuck in traffic with even numbers all around.,Security & Law Enforcement
720923861890560000,NORMAL,kejri deludes that success of last odd even was his success whereas it was due to which as per his own nonsense is of. modi.,Security & Law Enforcement
720927504295452672,URGENT,culprit for kms long traffic jam - broken down trailer. why are such trucks allowed to play during day?,Security & Law Enforcement
720929454630047745,NORMAL,my daughter is pregnant and is advised rest avoid driving. she has hired driver for office. she exempt from odd even or not?,Security & Law Enforcement
720934625439166464,URGENT,your password reset mechanism is the worst ever. you call this getting online?,Municipal Governance & Community Services
720955305601953792,URGENT,disgusting hindu women have blocked a road and singing songs since last 3 hours. no action by despite my complaints.,Security & Law Enforcement
720968148527153152,URGENT,even diesel vehicle driver with no females on an odd day! near pragati maidan at 7pm.,Security & Law Enforcement
720968206488363008,URGENT,over 500 persons were challenged in first five hours by for violating the odd even norms.,Security & Law Enforcement
720976967365828608,URGENT,helpus get justice! 5+yrsdelay in amrapali golf homes no progress plz re-tweet.,Municipal Governance & Community Services
720978059571130368,NORMAL,a way to reduce vehicles is to force offices to charge heavy 4 employee parking and deposit in traffic fund.,Security & Law Enforcement
720984321985609728,URGENT,i had register a complaint on 7/8/2015 via d. d. no. 19 pp subzi mandi and still no action has been taken.,Security & Law Enforcement
720988994742431744,URGENT,drinkdriving this gentleman was under the influence of alcohol and tried to run me down.,Security & Law Enforcement
720992994455896065,URGENT,reminder no 10 parent looking decongest traffic on expert golwalkar marg from police line to poonthkalan due to encroachment.,Security & Law Enforcement
721009602028904448,URGENT,total 884 challans issued by the on the first day of odd-even round two.,Security & Law Enforcement
721011801958268928,URGENT,should investigate the source of money of candidate javed khan whose property was worth rs 485 2011andnow 43cr.,Municipal Governance & Community Services
721012488414728192,NORMAL,booked 884 people on day 1 for violating odd even rule: ani.,Security & Law Enforcement
721019409582657537,URGENT,odd even day 1: fined upto 884 persons. earned rs. 17 68 000.,Security & Law Enforcement
721023018600964096,URGENT,but i have odd car no. is it possible to go for a hospital wide mom. mom d not good and her health s too bad.,Security & Law Enforcement
721026354226061313,URGENT,sir. tweeting again the screenshots no. action has been taken against the harassers online,Security & Law Enforcement
721031739292925952,NORMAL,do you know twitter handle of your neighbour gurgaon police?,Security & Law Enforcement
721046283931095040,NORMAL,finding a lost phone is easiest job technically. don't you think so.,Security & Law Enforcement
721148343271976960,URGENT,yesterday saw your constables watching even numbers car pass without challan. odd-even is for benefit of all-no politics please.,Security & Law Enforcement
721183592882290689,URGENT,fraud alert mail received today. since de using bcc ds might have gone 2many other people. action please.,Security & Law Enforcement
721187805490065408,NORMAL,hats off to you whatever task is given to you you carry out your duties with dedication like odd even now.,Security & Law Enforcement
721188015679344640,NORMAL,odd even please suggest if i can use my car today. my car number is 8953.,Security & Law Enforcement
721198063142838272,URGENT,can i use today my odd no car as i have paper in palwal and no metro connectivity please reply.,Security & Law Enforcement
721198354210787328,URGENT,sir can i drive without cng sticker? i have all papers of cng with me. all necessary docs of cng. please suggest.,Security & Law Enforcement
721199506763558913,URGENT,heavy traffic jam for the traffic crossing wazirabad yamuna bridge.,Security & Law Enforcement
721205643692998657,NORMAL,this is how hr police follow supreme court orders. z black glasses and see.,Security & Law Enforcement
721212672197464064,URGENT,dtc buses blocking turns and causing jams should be challenged. this 512 deliberately in wrong lane.,Security & Law Enforcement
721217086081646592,URGENT,dear - are citizens of gurgaon who use u turn below rajokri to go towards ambience exempt from odd even,Security & Law Enforcement
721221793982230529,URGENT,water theft in s419 gk1 from main line again and again. electricity theft also. call me 9891000034.,Security & Law Enforcement
721222438017601536,URGENT,my property s419 gk1 is under mafia rule. call me 9891000034.,Security & Law Enforcement
721227549746012160,URGENT,police unearths drug racket operating from chandni chowk with tentacles spread across canada malaysia and parts of europe.,Security & Law Enforcement
721229035934769153,URGENT,a lot of traffic jam at rani jhansi road. vehicles get stuck. please help.,Security & Law Enforcement
721232360726011904,URGENT,traffic stalled at rajouri garden flyover on ring road.,Security & Law Enforcement
721241692469399552,NORMAL,have seen many odd number car today. remember its even day.,Security & Law Enforcement
721244505882652672,URGENT,odd traffic jam at even day from qutub to iit gate. stuck for the last 30 minutes.,Security & Law Enforcement
721245129235959813,URGENT,please tell me. penalising odd no people is your first job or clearing traffic? huge jam from qutub to iit.,Security & Law Enforcement
721245474288726016,URGENT,so disheartening to see is busy in only penalising people but not clearing the mess on roads.,Security & Law Enforcement
721246437024133120,URGENT,dtc bus broke down at pts aurobindo marg. god took 30 minutes for a 3 minute travel.,Security & Law Enforcement
721250886232596481,URGENT,please provide me the rules of police verification for passport. a constable is asking ruppees 2100 for bribe.,Security & Law Enforcement
721252472514215942,URGENT,isd campaign exposing illegal parking by schools in dwarka. the locations are marked on photos.,Security & Law Enforcement
721257063578337280,NORMAL,is ciaz hybrid exempted from odd and even rule. kindly reply.,Security & Law Enforcement
721257822210682880,URGENT,will be great if you can look into this. the message seems suspicious and possibly illicit.,Security & Law Enforcement
721258001152282624,URGENT,what is d ego in a 13 year old driving a scooty on main road wa helmet and sister pillion? claim 2 know 'd right people'.,Security & Law Enforcement
721260037574774789,URGENT,drunk driver hit my car from back. took him at the police station where his family members came and forcefully took him nofir.,Security & Law Enforcement
721264928359755777,URGENT,odd even dobara 437 challans issued by one day 2 so far.,Security & Law Enforcement
721273083278069761,URGENT,vehicle with patients having car stickers from hospital should be allowed in odd even. should be instructed.,Security & Law Enforcement
721273542470459393,NORMAL,what are the rules for patients vehicle with hospital stickers in the odd even policy.,Security & Law Enforcement
721273578474352640,URGENT,traffic stalled at t point of eros hotel nehru place. kindly assist.,Security & Law Enforcement
721274424591167488,URGENT,punjabi bagh to cp smooth traffic. people following odd-even but few of us not following. till 3 pm more than 400 challenged by.,Security & Law Enforcement
721280078340952065,URGENT,this bus rams our car and is not ready to pay for the damage.,Security & Law Enforcement
721282449594933248,URGENT,- this bus had ranked my car and the owner and driver do not respond or ready to take a liability.,Security & Law Enforcement
721284930458796032,URGENT,sir / ma'am someone from mobile no. 9211759352 is giving fake promises regarding lottery.,Security & Law Enforcement
721286616413810689,URGENT,to. share details on arrested serial dog killer serialdogkiller by evening says ishwar singh,Security & Law Enforcement
721286794948415488,URGENT,is traffic police authorised to be roaming in the car parking for oddeven challans?,Security & Law Enforcement
721288792905289728,URGENT,stuck in traffic at pitampura going towards madhuban chowk. is there any problem ahead?,Security & Law Enforcement
721289866462502912,NORMAL,all along a one kiss me stretch. not counting the ones i missed. what's the point of. odd even.,Security & Law Enforcement
721307904217784321,NORMAL,income tax activates aadhaar and net banking-based e-filing verification system for filing first tax appeal.,Municipal Governance & Community Services
721309507427635200,NORMAL,kudos! really really happy to know you caught the sociopath/psychopath,Security & Law Enforcement
721309758469222401,NORMAL,bravo. make sure this scum isn't let off easy. good job,Security & Law Enforcement
721309900735787008,URGENT,dog killer caught on cctv case: arrest the accused from. lucknow.,Security & Law Enforcement
721316525748015104,URGENT,another one! all playing near rajouri garden. odd even.,Security & Law Enforcement
721318374278467585,URGENT,dog killer caught on cctv case: arrest the accused from lucknow.,Security & Law Enforcement
721320793599139840,URGENT,another scam email says my tax submission was't successful.,Municipal Governance & Community Services
721325900785065984,URGENT,greetings - is e-fir application under maintenance window-showing failed to load pdf doc. should we try again after sometime. thanks.,Security & Law Enforcement
721326711627915264,NORMAL,hi - please help check if e-fir no. s 345349_2016 or 341950_2016 showing the registered information. thank you for your help.,Security & Law Enforcement
721329292290818048,URGENT,station vendors are openly selling tobacco around rohini sec18/19. when complained dp mobile sec19 was asked to contact 100.,Security & Law Enforcement
721333546862796801,URGENT,heard there was huge traffic at aurobindo marg due to breakdown of a bus. anyone has a clue?,Security & Law Enforcement
721340542697803779,NORMAL,govinda-'saints like bapu ji enlightens our lives by giving our ishwarmantra. even they know bapuji is framed.,Security & Law Enforcement
721341997429170178,URGENT,b-block sector 15 rohini has become a theft/burglary prone area. requesting urgent action as residents feel insecure.,Security & Law Enforcement
721344077631873024,NORMAL,drove from badarpur border to ito found only 6-7 cars violating odd even rule well done 4 keeping strict vigil.,Security & Law Enforcement
721344997266759680,URGENT,please put signage near dharamshila hospital vasundhara enclave for the traffic going toward gazipur road as some diversion made.,Security & Law Enforcement
721348592238092289,URGENT,high traffic from keshopur to vikas puri under the flyover. mockery of odd even rule due to reckless driving of dtc bus drivers.,Security & Law Enforcement
721352363810897920,URGENT,please look into this matter seriously as matter is anti religious.,Security & Law Enforcement
721352878049333249,URGENT,don't let use social media as tool to spread fire in riots,Security & Law Enforcement
721357597882900481,NORMAL,happy to note same your efforts are indeed coming out in streamlining in kind captainship of.,Municipal Governance & Community Services
721361911275630593,NORMAL,can do better. 500 cars fined in first 5 hours of odd-even.,Security & Law Enforcement
721366707428859905,URGENT,bully builders skm cambrian forest gurgaon cheat builder. moneylost dreamsshattered. needmyhome.,Security & Law Enforcement
721377514355105792,URGENT,creating illogical traffic patterns with out any signage and creating a revenue source out of challans. this is for you. disappointed.,Security & Law Enforcement
721439662431199233,NORMAL,thought of sharing a suggestion. fine collected from odd even odd even dobara should be used in planting trees.,Security & Law Enforcement
721523498615771136,NORMAL,à¤¸à¤¤à¥à¤¯à¤®à¥à¤µ_à¤à¤¯à¤¤à¥ truth of asaram bapu ji will triumph and come out glorious than ever before like his 244 disciples.,Security & Law Enforcement
721528415040311297,NORMAL,kudos on catching the guy responsible for the killing of innocent dogs. keep dogs safe.,Security & Law Enforcement
721538039801995264,URGENT,read and sign petition to : stop legal goondaism by the influential to harass common citizens.,Security & Law Enforcement
721549634997526528,NORMAL,under d leadership of north district police doing good job.,Security & Law Enforcement
721555089920385026,URGENT,just now black tinted cat heading towards dhaula kuan.,Security & Law Enforcement
721558392729305090,URGENT,arrest 3 and recovered 4 month old girl child who was kidnapped by her 'mama' and sold to tantrik for sacrifice (bali).,Security & Law Enforcement
721564752296615936,NORMAL,what is the provision for temporary number on new cars under odd even rule. not seen any rule on your website.,Security & Law Enforcement
721581003089707008,URGENT,dear sir this guy wants to kill me track his internet protocol address and arrest him.,Security & Law Enforcement
721588610420600832,URGENT,why traffic is not being controlled in evening hours inspite of odd even travelled 8 kiss me distance in 70 minute.,Security & Law Enforcement
721589241315270656,NORMAL,my opinion traffic officers believe in issuing challan not to control traffic why so?,Security & Law Enforcement
721597937852100608,URGENT,tobacco items openly sold in sec18/19 in rohini. intervene adp mobile pcr nonresponsive,Security & Law Enforcement
721610297866350593,NORMAL,we have already consulted to ensure no inconvenience to people during. oddeven:.,Security & Law Enforcement
721615509452636160,URGENT,need to act and provide security from these gundas.,Security & Law Enforcement
721620557763055616,NORMAL,then why doing nothing? spreading rumours trying to fail. bjp against odd even.,Security & Law Enforcement
721621192013189121,URGENT,please take action on this misleading tweet creating violence.,Security & Law Enforcement
721625698809589760,URGENT,please rush help at wazirabad bridge choked from yamuna vihar to ring road people forced to drive wrong in opposite channel.,Security & Law Enforcement
721637593587146754,NORMAL,suppose a person gets 20 lakh from selling the property how much should he pay as tax,Municipal Governance & Community Services
721641276895064064,URGENT,traffic chaos for last 10 years! any solution? road no. 43 britannia chowk to rani bagh del-34.,Security & Law Enforcement
721641488061304832,URGENT,someone cheated with me online also doing with others. need help to catch him i have his pictures and contact details also fb id.,Security & Law Enforcement
721647485765230592,URGENT,my tax refund is pending with tax dept of bangalore from past 3 years. they say i haven't paid my tax in 2009.,Municipal Governance & Community Services
721647772202639360,URGENT,cont. i have provide all the proofs that i have paid tax for 2009. from past 3 year they are just saying will.,Municipal Governance & Community Services
721648134166876160,URGENT,cont. 2 income tax bangalore is saying will correct their system from past 3 years. please help me sir.,Municipal Governance & Community Services
721649590064193536,URGENT,i have seen live accident at mayur vihar ext. traffic signal light was not working. how will succeed odeeven?,Security & Law Enforcement
721661389316689921,URGENT,have twitter for gurgaon traffic. truck driver driving like crazy with no number plate towards sohna from exit 10 nh8.,Security & Law Enforcement
721695412654989312,URGENT,makes me wonder if i should stop at red lights at night after reading this article!,Security & Law Enforcement
721709041953611778,NORMAL,headshot. activated aadhaar net banking-based e-filing verifican for taxpayers to file 1st appeal before tax officer,Municipal Governance & Community Services
721711954272890880,URGENT,you take action against this person for defaming army and spreading rumours.,Security & Law Enforcement
721712519065255936,URGENT,in andhra all the mla's and leaders who are in rule at river side are earned hundreds of cars in improper way with sand mafia.,Municipal Governance & Community Services
721714112112259074,NORMAL,in ap 2015 is golden year for leaders on riverside and you left everyone to corrupt.,Municipal Governance & Community Services
721714864817709056,NORMAL,how come people still have black tints and drive rash in child porn at 12am?,Security & Law Enforcement
721726641630789632,URGENT,this pakistani son of bi**h so prolonged abuse and threatening.,Security & Law Enforcement
721737842293022720,NORMAL,after sunday which cars are going to be allowed tomorrow on monday? odd or even?,Security & Law Enforcement
721744427325087744,NORMAL,wish to confirm that the odd/even restriction is only applicable from 8am to 8pm?,Security & Law Enforcement
721744776626876416,NORMAL,kya baat hello! dear request you to please investigate. they might be aap elements,Security & Law Enforcement
721761009015369728,URGENT,dtc buses come on opp direction from millennium park red light to millennium depot please look into. very dangerous for traffic.,Security & Law Enforcement
721777064047616001,NORMAL,good job by dp. learn 2 appreciate the officers and men 4 xlent work.,Security & Law Enforcement
721874600028717057,URGENT,sir one months no strong action by police she is still missing lost hope from.,Security & Law Enforcement
721875222555701253,URGENT,sir one months no strong action by police she is still missing lost hope from.,Security & Law Enforcement
721875626630758400,URGENT,sir one months no strong action by police she is still missing lost hope from.,Security & Law Enforcement
721890129137246209,URGENT,sir from last 25 minutes red lights of t point an trml/ brt corridor are not working. parent looking see.,Security & Law Enforcement
721893479182237696,URGENT,odd govt vehicle on even day double team. 18. 04. 2016. odd even dobara. odd even.,Security & Law Enforcement
721897325082374144,URGENT,shame on total traffic chaos on ring road and odd vehicles are on road without a dab of fear. odd even nautanki.,Security & Law Enforcement
721904622076588032,URGENT,the jams are worse today at sarai kale khan at 9. is it due to odd even? please check.,Security & Law Enforcement
721906533102059520,URGENT,school bus breakdown at geeta colony flyover. creating traffic problems.,Security & Law Enforcement
721907607057928192,URGENT,severe traffic jam all the way from east vinod nagar right up to akshardham nizamuddin bridge and kale khan. please help.,Security & Law Enforcement
721910675740737536,NORMAL,welcome to the theatre of the absurd. odd even dobara. odd even nautanki.,Security & Law Enforcement
721913488273223680,URGENT,people resorting to buy cheaper more older(polluting) secondary cars stop. odd even nautanki.,Security & Law Enforcement
721916169276379136,URGENT,scuffle involving a private bus at giggle out loud dak khana ashoka road. please attend to it.,Security & Law Enforcement
721916951975616512,URGENT,please do something on this serious matter girl kidnapped since 18 march. one month no solution!,Security & Law Enforcement
721917717368946689,URGENT,odd even dobara being broken in broad daylight 2 men inside.,Security & Law Enforcement
721918382132629505,URGENT,near ito odd even dobara being broken who is checking.,Security & Law Enforcement
721918710093467649,URGENT,your own employees don't wear helmets and you expect us to follow rules laughing my ass off.,Security & Law Enforcement
721919934440325120,URGENT,but sending an intimation after 2. 5 years with huge late pretty much this fees (rs 200/day) has crippled us (6/8).,Municipal Governance & Community Services
721920029755879425,NORMAL,atleast if the intimation been shared earlier would have really helped us. really appreciate (7/8).,Municipal Governance & Community Services
721920912489082882,URGENT,odd. even dobara there's traffic jam at vikas marg causing slowing of traffic adding to pollution,Security & Law Enforcement
721926650556862468,NORMAL,"days when you are out just to prove your tag line right? ""à¤¸à¤¦à¥à¤µ à¤à¤ªà¤à¥ à¤²à¤¿à¤¯à¥ à¤à¤ªà¤à¥ à¤¸à¤¾à¤¥"". odd even dobara.",Security & Law Enforcement
721928829619408896,URGENT,just received call from 7282924174 asking atm details. caller dropped after my further interrogation. please take necessary action.,Security & Law Enforcement
721929110243532800,URGENT,should be ashamed of misusong power doing challan of genuine people like mr. sharad who was coming from dehradun. odd even.,Security & Law Enforcement
721929396181798913,URGENT,proofs sent on misuse of space behind new krishna park for parking of buses. no action taken till today.,Security & Law Enforcement
721933539671805952,URGENT,what and should do is start checking how many cars with cng stickers actually have cng kits installed in them.,Security & Law Enforcement
721937002640371712,URGENT,totally senseless. challan not enough. hope his license has been suspended as well. odd even.,Security & Law Enforcement
721940587138719744,URGENT,fined for driving without license insurance and breaking odd even rule. have you impounded his vehicle? vijay goel.,Security & Law Enforcement
721948262903717888,URGENT,no license insurance and breaking of odd even rule. reckless behavior by bjp mp vijay goel. did you do breathalyzer test? drunk.,Security & Law Enforcement
721957976395935744,NORMAL,good job why should anyone be spared? exemptions should go. odd even.,Security & Law Enforcement
721963685263118336,URGENT,people always consume alcohol at rg bagar rohini sector 11 and perform stunt on bike and cars during evening time please take action.,Security & Law Enforcement
721968324381433857,URGENT,do the do reply for tweets to solve public issues related to their dept please reply.,Municipal Governance & Community Services
721979848223117313,NORMAL,we are safe because of which is guarding us day night. salute. wonderful work as always.,Security & Law Enforcement
721982368333041664,NORMAL,we'd also like to thank and for their support! fitness is an attitude run for fun (2/2).,Security & Law Enforcement
721984370555359232,URGENT,stuck in jam from last half an hour. odd even dobara.,Security & Law Enforcement
721985979846889472,NORMAL,metro pillar girder work completed at second. 37 now traffic flowing normally.,Security & Law Enforcement
721986546816036865,NORMAL,i salute entire unit of who was involved in cracking down a ruthless case of kidnapping for offering.,Security & Law Enforcement
721988015455911936,URGENT,in a case of rape does medical confirmation test happen before fire?,Security & Law Enforcement
721996461563637761,URGENT,do not mislead public on pollution control make strong scientific evidence based policy for pollution control.,Security & Law Enforcement
721998407875825664,URGENT,have my respect especially to the lady staff for standing for long hours at the crossing. the need of wash room for her is must.,Security & Law Enforcement
722006785255550976,URGENT,odd even dobara odd even corruption what action is planned for people using fake cng stickers,Security & Law Enforcement
722010898999730176,NORMAL,are hybrid vehicles exempt in odd even doosra? where can notification be seen?,Security & Law Enforcement
722015280977678336,URGENT,what is the punishment if one gets caught driving car without driving license and insurance paper?,Security & Law Enforcement
722022529938927616,NORMAL,deepak mishra will be new additional director general of. crpf.,Security & Law Enforcement
722027764753293313,URGENT,today i have learned pollution certificate and cng sticker is not a valid id. paid a fine of rs. 2000/-. please enlighten us.,Security & Law Enforcement
722044466903719940,URGENT,sir there is total jam from red cross road to jantar mantar.,Security & Law Enforcement
722049898468671488,NORMAL,good effort by traffic police in controlling vehicles. will they be doing all this in normal days also without usual corruption.,Security & Law Enforcement
722050004731498500,NORMAL,is there scientific evidence = cng more safer than diesel particles.,Security & Law Enforcement
722050649634918400,URGENT,today i lost my wallet while boarding metro (ndls metro station). i lost my money at the moment,Security & Law Enforcement
722050849938124800,URGENT,i'd proofs and other important doc. i request to as i need only my documents. it's very important for me (2/3).,Security & Law Enforcement
722051048467070976,URGENT,i have made complaint to and also a online land report on please help.,Security & Law Enforcement
722052350580367360,URGENT,dear isn't it inciting riots? perfect case for it act 2000 section 66f.,Security & Law Enforcement
722061610383196161,NORMAL,could you please let me know the twitter a/c of dcp and acp lodhi colony. i don't know their account.,Security & Law Enforcement
722067226631782400,URGENT,lajpat to ashram. packed. people following odd even both is the main problem. odd even.,Security & Law Enforcement
722068239455363073,URGENT,from shivaji stadium metro station to n block outer circle auto charges flat rs. 50! chor government! sheer loot.,Security & Law Enforcement
722070837134827520,URGENT,jam at new ashok nagar entry bridge near new ashok nagar metro station.,Security & Law Enforcement
722075392538836992,NORMAL,kalyug the ageoffalseness but we have beacons of truthandsacrifice like sant asaram bapuji. à¤¸à¤¤à¥à¤¯à¤®à¥à¤µ_à¤à¤¯à¤¤à¥.,Security & Law Enforcement
722081862638825472,NORMAL,710 challans today issued 256 challans while govt enforcement teams found 454 violating vehicles. odd even dobara.,Security & Law Enforcement
722081965780967424,URGENT,i have been duped by uber's driver this evening. yet to contact me.,Security & Law Enforcement
722082717182115844,URGENT,one month girl is still missing since 18 march. no hope need strong action against culprits.,Security & Law Enforcement
722083618680492032,URGENT,vehicles parked at road divider at jafrabad police station.,Security & Law Enforcement
722084541557395457,URGENT,main road of gokal puri is sold by local police to carts wala shameful. no action. even on 3 calls to pcr please wear bengal.,Security & Law Enforcement
722085226038464512,URGENT,sir what is the way so that i can register complaint against injustice being done by.,Security & Law Enforcement
722092607073980416,URGENT,someone cheated with me online also doing with others. need help to catch him i have his pictures and contact details also fb id.,Security & Law Enforcement
722099781015699456,URGENT,please look after this habitual abuser and teach him some lesson and social behavior,Security & Law Enforcement
722102791280439297,URGENT,reminder no 10. parent looking improve traffic congestion on expert golwalkar marg from police line to point kalan due to encroachment.,Security & Law Enforcement
722104230488707073,URGENT,24hrs to my phone being snatched by bikers what are you doing? please help.,Security & Law Enforcement
722110517964189701,NORMAL,jise khuda rakhe use kaun chake. secular will be able to arrest him? why this rat is hiding in hole?,Security & Law Enforcement
722110706884218880,URGENT,entry of trucks allowed only after 11 pm. but trucks entered well before 11 pm. mukarba chowk.,Security & Law Enforcement
722120530380341248,URGENT,traffic lights on connaught place-minto road junction aren't working. nearly impossible for pedestrians to cross. please help.,Security & Law Enforcement
722140552569835520,URGENT,thank you to realized that thieves and snatchers are free to drive without helmet and can easily run away too long busy ring road.,Security & Law Enforcement
722141056087642112,URGENT,thank you also realising that you have no system and already given up for catching snatchers which is a common crime on ringroad.,Security & Law Enforcement
722224716425986052,URGENT,am not seeing any ground action taken also about the traffic signals hiding behind lamp posts many times no action as yet.,Security & Law Enforcement
722237143293288451,NORMAL,i wanted to ask are a group of women also exempt under odd even scheme? or only single women drivers are exempt?,Security & Law Enforcement
722237456288976896,URGENT,need your kind attention. sir. nobody is listening. no. strong. action. against. culprits.,Security & Law Enforcement
722244619166089217,URGENT,is there some problem at dhaula kuan. send like a lathi charge and heavy congestion on at this time.,Security & Law Enforcement
722248337525719041,URGENT,stand still traffic on bhikaji cama flyover. please do something.,Security & Law Enforcement
722249062259519488,URGENT,do the needful sir. request you. punish the. accused.,Security & Law Enforcement
722251119280406529,NORMAL,are driving licenses also being impounded for violating odd even? please tell.,Security & Law Enforcement
722259108125016065,URGENT,lot of traffic jam right now at devil road towards sangam vihar. odd even do bar a is a complete failure. odd even.,Security & Law Enforcement
722259830203809792,URGENT,aiims to bhikaji is crawling stuck there for last 35 minutes.,Security & Law Enforcement
722264091256057856,URGENT,alongwith illegal parking these people shed be booked for jaywalking.,Security & Law Enforcement
722264229156261889,URGENT,three tractors stand in pervert plot in station 17 bhajanpura. start at 6. 15am and give poll pollution of 500diesal cars.,Security & Law Enforcement
722264599295365120,URGENT,yes surge charge is illegal how do you calculated t service tax.,Municipal Governance & Community Services
722266288286904322,NORMAL,please tell me the twitter handle of commissioner of police mr. verma.,Security & Law Enforcement
722266444071858176,URGENT,near hyatt deliberately jam created by cleaning debris in day/office time to fail odd-even.,Security & Law Enforcement
722268125467684864,URGENT,despite odd even huge congestion at 9 a. m from dnd exit to ashram.,Security & Law Enforcement
722271882846867457,URGENT,heavy traffic from last one hour at hyatt hotel. please look into this,Security & Law Enforcement
722279933410734080,URGENT,huge traffic jam on ring road between south ex and aiims. odd even dobara.,Security & Law Enforcement
